GeneId	GeneName	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	Cond53	Cond54	Cond55	Cond56	Cond57	Cond58	Cond59	Cond60	Cond61	Cond62	Cond63	Cond64	Cond65	Cond66	Cond67	Cond68	Cond69	Cond70	Cond71	Cond72
YCR040W	MATALPHA1	-0.56921456	1.144480302	-0.336849155	0.127881655	-0.83062564	0.592612465	-0.336849155	-0.888716991	-0.10448375	1.493028409	-0.56921456	0.766886519	0.127881655	-0.56921456	-1.672950233	0.912114897	0.215018682	0.737840843	-0.511123208	-1.643904557	-3.357599419	-0.946808343	-0.656351586	1.115434626	0.650703816	2.01585057	1.580165436	0.708795167	-1.004899694	-0.888716991	-1.266310774	-2.02149834	-0.83062564	-0.946808343	0.447384087	1.144480302	0.040744628	0.883069221	1.957759219	1.783485165	0.999251924	1.028297599	0.999251924	1.376845707	0.795932194	-1.208219423	-0.56921456	-0.743488613	-0.220666452	0.737840843	0.331201384	-0.307803479	-0.656351586	-0.888716991	-1.121082396	-0.075438074	-0.075438074	0.941160572	0.273110033	0.069790304	0.999251924	0.999251924	0.215018682	-0.336849155	0.941160572	-0.511123208	0.273110033	-0.975854018	-0.133529425	-0.859671316	-0.801579965	0.011698953
YNR050C	LYS9	-1.094166386	-0.430103617	-1.049895535	-0.629322448	-0.850676704	-0.430103617	-0.120207659	-0.762135001	0.123282023	0.256094577	0.322500854	0.698803089	0.720938515	0.366771705	0.942292771	0.455313408	0.698803089	0.964428197	-2.665781605	-3.086354691	-2.378021072	0.676667664	0.986563622	1.075105325	1.982657775	1.25218873	1.80557437	0.765209366	0.521719684	0.012604895	0.123282023	-0.275155638	1.008699048	-0.784270427	0.079011172	-0.917082981	1.163647027	1.008699048	1.207917879	-1.293385216	-1.249114365	-0.739999576	-1.182708088	-0.739999576	-0.496509894	-0.87281213	-0.562916171	-0.142343084	0.388907131	0.676667664	0.079011172	0.278230003	0.123282023	-0.452239043	-0.00953053	0.433177982	1.385001283	0.477448833	-2.001718836	-1.359791493	-0.894947555	0.920157345	1.429272135	0.920157345	0.211823726	0.964428197	0.366771705	0.654532238	0.123282023	-0.075936807	-0.585051597	-0.51864532
YIL094C	LYS12	-1.423072919	-0.291064773	-2.293848416	-0.349116472	-1.945538217	0.405555625	-0.116909673	0.695814124	0.666788274	0.811917524	0.289452225	0.115297126	0.173348826	0.115297126	0.753865824	0.724839974	1.044124323	0.666788274	-2.003589917	-2.148719166	-0.436194022	1.85684812	1.189253572	2.00197737	1.305356972	1.566589621	1.102176023	0.289452225	-1.597228018	-0.349116472	-1.365021219	0.115297126	-1.365021219	0.492633175	-2.003589917	0.898995073	-1.01671102	0.986072623	-0.291064773	0.289452225	-0.145935523	0.637762424	-0.842555921	-0.95865932	-1.423072919	-0.174961373	-0.378142322	0.173348826	0.753865824	0.376529775	0.579710724	0.521659025	0.086271276	-0.610349122	0.492633175	0.463607325	0.434581475	0.463607325	-0.784504221	-0.407168172	0.695814124	0.550684875	1.88587397	1.160227723	0.608736574	0.521659025	-0.668400821	0.086271276	-0.029832124	-0.668400821	-1.742357268	-1.21989197
YDR503C	LPP1	-0.458163817	1.037708027	0.769790682	1.819133618	0.010691537	0.412567555	-0.815386944	-0.525143153	-0.301878699	-0.748407608	0.077670874	0.591179119	0.725137791	-0.301878699	-0.413510926	-0.34653159	-0.614448935	-0.748407608	-0.033961354	0.613505564	0.6804849	-0.726081162	-0.145593581	-2.15497367	-0.547469599	-1.864729879	0.010691537	0.39024111	1.216319591	1.551216272	1.930765845	0.725137791	0.479546891	-1.172610071	-1.217262962	-1.172610071	-0.34653159	-0.815386944	0.524199782	0.702811346	0.769790682	0.836770018	-0.34653159	0.658158455	2.555906317	1.640522054	-2.489870352	-0.033961354	-0.770734053	-3.762477742	-0.569796044	0.903749355	1.372604709	0.859096464	-0.033961354	-0.59212249	0.010691537	0.010691537	-1.284242298	-0.279552253	0.166976655	-0.056287799	-0.234899363	0.14465021	0.323261773	0.6804849	0.099997319	0.345588219	0.077670874	0.077670874	-0.078614244	0.211629546
YKL183W	LOT5	-1.147181544	-0.458498333	-1.147181544	-0.248899095	0.320013122	1.338066564	0.469726864	1.008696333	0.918868088	-0.039299857	0.858982592	-0.787868564	-1.087296047	-0.33872734	0.170299381	0.88892534	-0.099185354	-0.787868564	-0.668097571	-0.398612837	-0.248899095	1.06858183	1.06858183	0.290070374	1.098524578	1.06858183	0.379898619	-0.847754061	-1.326838034	-1.38672353	-0.488441081	0.379898619	-0.248899095	0.110413884	0.469726864	-0.248899095	0.140356633	0.948810836	1.667436795	-0.907639558	-1.057353299	-1.057353299	-3.123402931	-2.704204455	-1.74603651	0.110413884	0.499669612	-0.218956347	0.649383354	-0.15907085	1.188352823	-1.446609027	0.290070374	1.008696333	1.368009313	1.652465421	1.93692153	1.188352823	0.829039843	-0.548326578	0.110413884	1.218295571	1.248238319	-0.278841843	0.619440605	0.619440605	-0.638154823	-0.458498333	-0.398612837	-1.476551775	-0.578269326	-0.398612837
YGL090W	LIF1	-0.359642457	-0.323068648	0.134103967	0.115817062	-0.158486506	0.22553849	-0.030478174	0.390120631	0.188964681	0.792432532	0.115817062	0.536415868	0.024382539	-0.505937694	-0.579085312	-0.268207934	-0.030478174	-0.140199602	-1.895742443	-0.725380549	-1.895742443	-1.438569828	-2.44434958	-1.80430792	-1.895742443	-0.560798407	0.957014674	0.810719437	1.213031338	0.46326825	1.213031338	-0.944823404	0.481555154	-1.054544831	-1.237413877	-0.323068648	1.139883719	0.883867055	3.169730129	1.889646808	1.999368235	2.145663472	-0.524224598	1.030162292	-0.286494839	-1.530004351	-0.725380549	-0.469363884	-0.835101976	-0.286494839	-0.414503171	0.883867055	0.6644242	-0.323068648	0.262112299	0.90215396	0.170677776	1.158170624	1.231318242	-0.359642457	0.829006341	0.042669444	0.6644242	-0.231634125	0.115817062	-0.158486506	-0.304781743	-0.432790075	0.22553849	-0.926536499	-0.926536499	0.280399204
YPL054W	LEE1	0.065941371	1.02954101	0.505845554	-0.709127903	0.6734281	-0.311119357	0.170680463	0.024045735	0.212576099	-0.311119357	0.170680463	-1.316614632	-0.164484629	0.024045735	0.212576099	-0.562493175	-0.478701903	0.841010646	-1.33756245	-1.107136449	1.02954101	2.202618831	-0.478701903	-0.520597539	-0.478701903	-1.169979904	-0.562493175	-0.227328084	-0.164484629	0.757219373	-0.730075721	1.176175738	0.08688919	-0.311119357	-0.489175812	-0.667232267	-1.169979904	-1.672727542	0.861958464	1.050488828	0.820062828	1.553236466	2.181671013	0.024045735	-0.39491063	2.391149195	2.433044831	1.951245012	-1.044292995	-0.457754084	-0.143536811	-0.813866994	-0.730075721	0.08688919	-0.457754084	-0.143536811	-3.474239909	0.003097917	2.055984103	0.422054281	-0.62533663	0.212576099	-0.730075721	-0.667232267	-0.457754084	-0.017849901	0.380158645	-0.290171538	-0.730075721	0.568689009	0.338263008	-0.39491063
YJL134W	LCB3	-1.303091222	-1.133485922	-0.963880623	0.331287119	-0.100435461	1.102220299	0.54714841	0.022913847	0.331287119	0.732172373	-0.316296752	-0.748019333	0.084588502	-0.562995369	0.701335046	0.732172373	-0.316296752	-0.439646061	-1.518952512	-2.690770946	-0.748019333	1.564780207	2.058177442	1.348918917	0.701335046	0.331287119	-2.166536384	-0.99471795	-0.99471795	0.331287119	0.269612465	1.379756244	3.229995876	0.948033663	1.225569608	0.022913847	0.084588502	-0.840531314	0.084588502	-1.518952512	-1.457277858	-0.809693987	-0.99471795	-1.426440531	-0.748019333	1.071382972	1.379756244	0.300449792	0.022913847	0.485473755	0.392961774	-1.673139148	-0.038760807	0.639660391	1.071382972	0.7630097	0.454636428	-0.131272789	-0.717182005	0.423799101	-0.501320715	-0.470483388	0.115425829	0.300449792	0.084588502	0.948033663	0.115425829	0.392961774	0.732172373	-0.162110116	-1.303091222	-0.069598134
YKL103C	LAP4	0.602309199	-0.221346742	0.43136174	0.198251568	0.291495637	-0.050399283	0.042844786	-0.687567087	-0.920677259	-0.65648573	-0.050399283	0.213792246	0.540146487	-0.128102673	0.540146487	-0.019317926	0.291495637	-0.516619627	-0.672026408	-1.449060316	-1.107165396	-0.672026408	-0.858514546	-0.936217937	-1.620007775	-1.511223028	-1.480141672	0.18271089	-0.57878234	1.27055836	0.213792246	0.648931234	0.213792246	0.928663441	0.462443096	0.353658349	0.073926143	0.322576993	0.136088855	1.596912601	1.830022773	2.513812611	1.596912601	0.198251568	-0.330131489	-0.532160305	-1.045002684	-1.2470315	-1.49568235	-3.313941693	-0.982839971	1.363802429	1.363802429	1.130692256	0.85096005	0.905352423	0.959744797	0.866500728	1.301639716	0.975285475	0.105007499	-0.190265386	-1.386897603	-1.215950143	-0.842973868	-0.23688742	0.338117671	-0.951758615	-0.780811155	0.617849878	1.410424463	0.804338015
YKL008C	LAC1	-0.602616109	-1.074335537	-0.504341228	-0.681236014	0.242547865	1.166331744	1.166331744	-0.268481514	-0.504341228	-1.074335537	-0.386411371	0.104963032	1.166331744	0.557027484	1.225296673	0.380132698	0.458752603	-1.349505203	-2.371563962	0.085308056	1.323571554	1.657706148	1.913220838	0.557027484	-0.347101419	-1.683639797	-1.899844535	-0.130896681	1.166331744	1.913220838	1.736326053	1.009091935	1.520121315	0.281857818	0.537372508	-1.015370608	-1.270885298	-3.275692865	-0.877785775	-0.602616109	-0.091586729	-0.465031276	-1.722949749	-0.18986161	0.714267293	0.635647388	0.596337436	0.399787675	0.458752603	-0.936750703	0.222892889	-1.05468056	1.127021792	1.18598672	-0.386411371	-0.219344074	-0.052276777	-0.268481514	-0.209516586	0.222892889	-0.288136491	-0.95640568	-0.543651181	-0.465031276	-0.170206634	0.57668246	0.458752603	0.183582937	-0.071931753	0.635647388	0.714267293	-0.288136491
YPR159W	KRE6	0.476412911	0.449210905	0.476412911	1.047655037	1.292473091	-0.176435233	0.122786833	-0.33964727	-0.802081372	-0.829283378	-0.258041252	-0.584465324	-0.067627209	-0.720475354	0.558018929	0.013978809	-0.61166733	-0.149233227	0.122786833	-0.829283378	1.482887134	1.91811923	1.591695158	0.585220935	-0.910889396	-1.128505444	-0.149233227	-0.638869336	0.694028959	0.966049019	1.210867073	1.074857043	2.217341296	0.476412911	1.074857043	-1.01969742	-0.638869336	-3.848706046	0.095584827	-1.400525504	-1.346121492	-1.182909456	-0.774879366	-1.536535534	1.210867073	1.156463061	1.020453031	0.911645007	0.612422941	0.068382821	-0.394051282	0.149988839	0.149988839	-0.094829215	-0.366849276	-0.638869336	-1.69974757	-0.285243258	-0.992495414	-1.536535534	-0.421253288	-0.013223197	-0.122031221	0.122786833	0.394806893	1.482887134	1.564493152	0.612422941	-0.938091402	0.476412911	-0.258041252	-0.176435233
YGL216W	KIP3	-0.587667158	-1.216935977	-1.166594471	-0.361130383	0.847065749	0.318479941	1.400822309	-0.033910597	0.142284672	-0.05908135	-1.216935977	-0.361130383	0.545016716	0.142284672	0.469504458	0.444333705	0.545016716	0.016430908	-0.260447372	-0.638008663	1.350480804	1.929408117	0.393992199	1.67770059	-0.386301136	-0.436642641	-3.104742433	-1.317618988	-1.317618988	-0.159764361	-0.260447372	1.325310051	1.728042095	1.577017579	0.570187469	0.771553491	0.016430908	-1.317618988	-0.33595963	-0.738691674	-0.738691674	-0.587667158	0.293309188	0.066772414	-0.184935114	0.595358221	2.105603386	1.149114782	0.595358221	0.721211985	-1.015569955	-1.770692537	-0.638008663	0.444333705	0.393992199	-0.008739845	-0.436642641	-1.770692537	-1.770692537	-1.116252966	-1.116252966	-0.914886944	-0.537325652	-0.109422856	-0.134593608	1.375651557	1.149114782	1.350480804	0.066772414	0.94774876	-0.361130383	1.023261018
YPL155C	KIP2	-1.739065884	-1.973854453	-1.316446461	-1.6216716	-0.518165327	0.961002655	1.266227794	1.407100936	0.937523798	0.867087228	-0.095545904	-0.682517325	-0.705996182	-0.353813329	0.374031234	0.538383232	1.125354653	1.501016363	0.280115806	-0.377292186	0.092284951	0.209679236	1.477537506	0.444467804	1.054918083	0.843608371	0.70273523	-0.212940188	-1.175573319	-0.471207613	-1.128615606	-0.4242499	1.336664365	-0.04858819	0.514904375	-2.185164165	0.608819802	0.209679236	1.007960369	-0.377292186	-1.292967604	-1.128615606	-1.668629314	-2.138206451	-0.588601898	0.068806094	0.045327238	0.984481512	1.806241502	1.947114644	1.618410647	-0.659038468	-0.917305894	0.209679236	-0.659038468	-0.11902476	0.420988947	-0.306855615	-1.926896739	-1.24600989	-0.189461331	-0.729475039	-0.588601898	-0.11902476	0.397510091	0.608819802	0.914044942	0.796650657	0.608819802	0.796650657	0.303594663	0.397510091
YBL063W	KIP1	-1.054367199	0.313673013	0.667476516	0.077804011	0.124977811	-0.08730429	0.738237217	0.573128915	-1.007193398	-0.995399948	-0.983606498	0.030630211	0.077804011	0.431607514	-0.417520893	0.832584818	-0.771324396	-0.228825692	-0.252412592	0.124977811	1.11562762	1.09204072	1.469431123	0.502368215	0.242912313	-0.889258897	-0.700563696	-0.252412592	-1.030780298	0.502368215	-0.983606498	0.950519319	-0.346760193	0.785411017	0.101390911	-0.134478091	-0.370347093	-1.313823101	-0.511868494	-0.747737496	-0.181651891	-0.181651891	-2.068603907	-3.012079916	0.360846814	1.280735921	2.861058235	1.516604924	0.691063416	-0.842085097	-0.700563696	-0.370347093	1.280735921	1.752473926	0.974106219	0.455194414	-0.06371739	-0.818498197	-0.771324396	-1.360996901	0.195738512	-0.181651891	-0.110891191	-0.370347093	0.714650317	0.525955115	1.516604924	1.493018023	-0.181651891	0.667476516	-3.035666816	0.290086113
YAR018C	KIN3	-0.697365418	0.21813222	-0.065987737	-1.170898679	-1.076192026	-1.218252005	-0.286969925	-0.065987737	1.323043162	0.596958828	1.102060973	-0.176478831	0.344407756	-0.476383229	0.091856683	0.928432111	0.29705443	0.865294343	0.391761082	-1.265605331	-1.865414128	-1.72335415	-0.034418853	-0.223832157	0.660096596	1.796576422	0.565389944	0.644312154	0.360192198	-0.760503186	-0.286969925	-1.076192026	-1.818060802	-0.973593153	-0.129125505	0.45489885	0.61274327	2.775211828	1.023138763	0.960000995	0.076072241	-0.492167672	-0.602658766	-1.533940845	-1.644431939	-1.155114237	-0.934132048	-1.170898679	1.149414299	2.380600777	2.175403031	0.439114408	-0.176478831	-0.539520998	-0.342215472	-0.144909947	0.360192198	1.149414299	-1.044623142	-0.855209838	-0.902563164	-0.397461019	-0.539520998	-1.091976469	-0.429029903	0.360192198	0.960000995	1.149414299	0.328623314	1.212552067	0.754803249	0.881078785
YGR238C	KEL2	-1.126581871	0.516077163	0.881112504	0.607335998	0.516077163	-0.24441313	-0.122734683	-0.852805365	-1.339519153	-0.426930801	-0.001056237	1.793700856	1.094049786	0.151041822	-0.122734683	-0.366091577	0.151041822	-0.609448471	-0.001056237	1.002790951	1.306987068	-1.065742647	0.151041822	-1.582876047	-0.57902886	-0.883224977	-0.396511189	0.45523794	-1.004903424	0.63775561	0.45523794	1.15488901	1.732861633	-1.978331	-1.811023135	-1.643715271	1.641602797	-0.609448471	2.249995032	-0.335671966	0.211881046	-0.274832742	0.941951727	0.181461434	2.675869597	0.729014445	0.881112504	1.246147845	-0.731126918	-1.187421094	-1.582876047	0.63775561	1.124469398	0.272720269	-0.183573907	-2.404205564	-1.491617212	-0.913644589	-0.700707307	-0.457350413	-0.396511189	-0.335671966	0.151041822	0.45523794	0.394398716	0.303139881	-0.274832742	-0.06189546	-0.183573907	1.15488901	0.546496775	-0.122734683
YCL024W	KCC4	-0.545347413	0.276603801	1.772285519	1.246775726	0.357451462	-0.477974363	-0.343228262	-1.259501747	-0.936111105	0.08795926	0.829062814	1.004232745	0.761689764	-0.370177482	-0.801365004	-0.370177482	-0.545347413	-0.572296633	-0.437550533	2.513389073	1.381521827	-1.192128696	-1.246027137	-1.717638489	-1.636790829	-1.785011539	-0.558822023	1.98787928	1.192877286	2.04177772	0.613469053	0.936859695	-0.195007551	-0.693568124	-0.976534935	-1.084331816	-1.434671678	-0.127634501	-0.087210671	1.341097997	0.694316713	0.653892883	-0.518398193	0.343976851	1.772285519	0.465248342	-0.518398193	-0.383652092	-0.518398193	-0.895687275	-0.680093514	1.826183959	1.516267928	1.206351896	-1.151704866	-0.639669684	-1.434671678	-0.774415784	-1.353824017	-0.491448973	-0.127634501	0.317027631	0.788638984	0.748215154	0.263129191	0.411349902	0.222705361	0.06101004	-0.03331223	-0.195007551	-0.707042734	0.182281531
YCL055W	KAR4	4.315555551	0.65692707	-0.587006614	-0.967503976	-0.865062379	-0.557737586	-1.113849115	-0.835793351	-0.689448212	-0.557737586	0.5837545	0.525216444	0.320333249	0.188622624	-0.133336682	0.305698735	-0.469930503	-0.133336682	0.217891652	0.598389014	-0.499199531	-0.733351753	-1.333366824	-1.772402242	-0.513834045	-0.30895085	-0.191874738	0.847175751	-0.074798627	-0.060164113	-0.513834045	-0.455295989	-1.435808422	-0.762620781	-2.079727035	0.10081554	-0.908965921	1.213038599	0.144719082	3.086256381	2.413068741	2.983814784	-0.30895085	0.891079292	0.642292556	-0.074798627	-1.084580088	0.159353596	-0.030895085	0.130084568	-0.074798627	0.115450054	-0.030895085	0.232526166	-0.469930503	0.013008457	-0.440661475	0.276429707	0.188622624	-0.426026961	0.115450054	0.65692707	0.437409361	0.613023528	0.232526166	0.378871305	-0.30895085	-0.147971196	-0.206509252	-0.791889809	-0.396757933	-0.23577828
YPR141C	KAR3	3.610581263	-1.186863571	-0.543303898	0.061252158	0.314775666	0.470790132	0.802320873	-0.816329214	-0.699318364	-0.913838255	-1.75241601	0.002746734	0.334277474	0.49029194	0.646306406	0.49029194	-0.621311131	-0.816329214	-1.362379845	-0.172769541	0.646306406	-0.172769541	0.353779282	-0.874834638	0.587800982	-0.796827405	-0.874834638	-1.108856338	-0.660314748	0.353779282	1.562891395	1.387375121	0.919331722	-0.835831022	0.587800982	-0.738321981	1.231360654	-0.153267733	1.445880545	-1.011347296	-0.543303898	-0.660314748	-1.069852721	-1.635405161	1.192357038	2.381967342	1.835916711	1.699404053	0.353779282	-0.777325597	-1.830423244	-1.050350913	-0.601809323	0.704811831	0.451288324	-0.094762308	-0.036256883	-0.036256883	-0.952841872	-1.459888886	-0.016755075	-0.445794857	0.334277474	0.802320873	0.60730279	0.60730279	0.509793749	0.704811831	0.139259391	0.1587612	-1.011347296	-0.484798473
YLR347C	KAP95	0.183610855	-1.976995547	-1.281207045	0.732917567	-0.145973173	-1.171345702	-0.402316305	-0.695279885	0.11036996	1.575187859	1.318844727	0.84277891	0.25685175	0.366713092	-0.695279885	0.439953987	-0.548798095	1.062501594	1.135742489	0.439953987	-1.317827492	-1.171345702	0.073749512	-0.109352725	-1.171345702	-0.03611183	1.245603832	0.879399357	0.84277891	0.073749512	0.11036996	-1.391068387	-0.4755572	-0.32907541	2.380837704	-0.219214068	3.076626206	-0.585418542	0.439953987	-1.06148436	-1.171345702	-1.610791072	0.366713092	-0.402316305	-0.18259362	-1.684031967	-0.109352725	-0.731900332	0.40333354	0.25685175	1.135742489	-0.145973173	0.183610855	0.11036996	0.037129065	-0.03611183	0.183610855	0.659676672	-1.024863912	-1.244586597	-2.709404497	0.439953987	0.073749512	0.11036996	-0.951623017	0.54981533	0.84277891	1.941392334	-0.731900332	0.84277891	0.84277891	0.952640252
YJL073W	JEM1	0.111234773	-0.35494707	2.305031678	2.826058443	0.879063689	0.193502157	-0.272679686	-0.958241219	-1.122775987	-0.464636915	-0.327524608	0.851641228	0.248347079	-0.35494707	-0.656594144	-0.848551373	-1.342155677	-0.656594144	-0.711439067	0.769373844	0.879063689	-0.135567379	-0.848551373	-0.437214454	-1.232465832	-0.437214454	-0.245257224	0.769373844	-0.135567379	1.043598457	0.275769541	1.016175996	-0.190412302	-0.437214454	-0.656594144	-0.519481838	-0.135567379	0.412881847	-0.025877534	0.275769541	0.385459386	0.385459386	2.332454139	-0.464636915	1.235555687	1.262978148	-0.684016605	-0.16298984	-0.409791992	-0.382369531	-1.588957829	0.714528922	-0.108144918	0.796796306	-0.300102147	-2.411631668	0.001544927	0.001544927	-3.426262737	-1.506690445	0.193502157	-0.382369531	1.317823071	0.824218767	1.427512916	1.09844338	0.303192002	0.714528922	0.714528922	-0.217834763	-1.314733216	0.303192002
YBR086C	IST2	-0.453522005	-1.524529142	-0.546653061	-0.639784116	0.314809201	-0.290542659	0.547636839	0.501071312	0.314809201	0.384657493	-0.127563312	-0.243977131	-0.732915171	-0.243977131	0.803747242	0.850312769	1.013292116	0.338091965	0.012133271	-3.503564068	-2.339425876	0.547636839	2.526671765	1.409099101	2.340409655	1.152988699	1.152988699	-1.710791252	-0.406956478	0.035416035	-0.080997784	-0.546653061	0.477788548	0.198395382	0.501071312	0.407940256	1.362533574	0.570919603	0.780464478	-1.827205072	-1.477963614	-1.314984267	-0.709632408	-1.291701503	-1.15200492	-1.012308337	0.664050659	-0.430239242	1.129705935	0.803747242	0.221678146	-0.220694367	-0.197411603	-0.290542659	0.198395382	0.687333422	0.640767895	0.268243673	-0.593218588	-0.895894518	-0.500087533	-0.05771502	-0.267259895	-0.732915171	-0.150846076	0.501071312	1.33925081	0.803747242	-0.895894518	1.292685282	0.594202367	-0.267259895
YPR106W	ISR1	-0.752743712	-0.92317625	-1.093608789	-0.633440935	0.218721758	1.002711435	0.355067789	-0.25848935	-0.752743712	-1.281084581	-0.548224666	0.457327312	1.002711435	0.525500327	1.139057466	0.133505489	0.883408658	-0.173273081	-3.820529406	0.133505489	0.525500327	0.235765012	0.84932215	-0.70161395	-1.195868312	-1.570819897	-1.826468705	0.440284058	2.008263412	2.212782459	1.923047143	1.190187227	1.139057466	-0.565267919	0.133505489	-0.92317625	-0.292575858	-1.417430612	0.031245965	0.286894773	0.866365404	0.730019373	-0.445965143	-1.127695297	-1.093608789	0.866365404	1.087927704	0.985668181	0.031245965	-1.127695297	-1.485603628	0.866365404	0.93453842	0.644803104	1.122014212	0.525500327	-1.195868312	-0.514138158	1.565138812	0.099418981	0.048289219	-0.224402842	-0.497094904	-0.531181412	-0.071013558	-0.002840542	-0.497094904	-0.156229827	0.542543581	0.218721758	-0.224402842	-0.03692705
YER019W	ISC1	2.435657831	0.179884543	-0.07357313	-0.63118001	0.281267612	0.585416819	-0.580488476	0.281267612	-0.225647734	-1.822431073	-0.022881595	-0.225647734	0.027809939	-0.174956199	0.712145656	0.990949096	-0.35237657	-1.315515727	-1.239478425	-0.656525778	0.585416819	2.967918944	1.70063058	1.371135605	-1.29016996	-0.783254614	-1.138095356	0.255921845	0.560071052	1.852705184	1.371135605	-0.428413872	-0.73256308	0.788182958	-2.380037953	-0.07357313	0.281267612	-1.974505677	-0.986020752	-0.301685036	-0.124264665	0.458687983	-0.327030803	-0.529796941	1.802013649	2.182200158	1.016294863	0.053155706	0.179884543	-0.327030803	-1.315515727	-0.479105407	-0.580488476	0.914911794	0.306613379	-0.428413872	-1.163441123	-1.442244564	-0.250993501	-0.250993501	-0.124264665	0.661454121	0.990949096	0.433342216	0.610762587	0.560071052	-0.327030803	-0.479105407	-0.250993501	-0.250993501	-1.087403822	-0.250993501
YIL026C	IRR1	-0.658625479	1.996106698	0.234116315	0.774460032	0.140143494	-0.165268172	-0.564652659	-0.658625479	-0.235747787	-0.376707018	0.821446442	0.422061956	0.492541571	-0.376707018	0.281102725	0.187129905	-1.175475991	-0.729105095	-0.212254582	0.821446442	1.173844519	0.25760952	-2.232670221	-0.588145864	-1.598353683	-0.84657112	-0.494173043	0.445555161	0.35158234	0.516034776	1.385283365	0.938912468	0.35158234	-0.447186633	0.35158234	-0.541159454	1.056378493	0.116650289	-0.682118684	0.375075545	-0.047802146	0.069663879	-0.306227403	0.539527981	3.217753363	1.50274939	0.727473622	0.774460032	-1.198969197	-2.303149836	-2.256163426	1.596722211	1.50274939	0.703980417	0.069663879	-1.328181825	-2.726027528	-1.762806119	-0.658625479	0.633500802	0.163636699	-0.071295352	0.046170674	0.610007596	0.445555161	-0.235747787	-0.165268172	0.163636699	-0.376707018	0.21062311	0.21062311	-0.658625479
YPL242C	IQG1	-1.56325785	-0.899463879	-1.297740262	-1.231360865	-1.878559987	-1.131791769	0.594072556	0.925969541	1.921660498	1.291056225	0.710236501	0.228985872	-0.318644155	-0.700325688	0.146011625	0.693641651	0.909374692	1.556573814	-0.335239004	-0.102911114	-0.916058728	-0.451402949	0.594072556	-0.20248021	1.091918034	-0.136100812	0.710236501	-0.235669908	0.079632228	0.195796173	-0.152695662	1.257866527	0.610667405	-0.982438126	0.394934364	-1.131791769	1.606358362	1.374030472	1.606358362	-1.861965137	-0.816489633	-2.310026068	-1.181576317	-0.816489633	-1.11519692	-0.88286903	0.577477706	0.627262254	1.042133486	1.307651075	0.594072556	-0.18588536	-0.385023552	-0.550972044	-0.119505963	0.220688447	0.560882857	0.511098309	-1.314335111	-2.210456972	-0.036531717	-1.015627824	-1.11519692	-0.550972044	-0.036531717	0.610667405	1.19148713	1.40722017	1.324245924	0.892779843	0.577477706	0.228985872
YLR095C	IOC2	-1.09406238	-0.597502262	-0.191225803	0.395617972	-0.732927749	0.034483341	-0.078371231	-0.191225803	0.576185288	-0.732927749	0.982461747	-0.191225803	-0.416934947	0.395617972	0.576185288	1.298454549	-0.28150946	-0.055800316	0.48590163	1.163029062	1.163029062	0.937319918	-1.09406238	1.072745405	-1.906615299	1.343596378	-1.319771524	-0.055800316	-1.590622497	0.215050657	-1.003778722	0.576185288	-0.552360433	0.350476143	-0.055800316	-0.732927749	1.930440153	-0.191225803	0.124766999	0.666468945	-1.410055181	-0.28150946	0.169908828	-2.358033587	1.343596378	0.937319918	0.576185288	0.937319918	0.260192486	0.937319918	-2.042040785	0.621327116	-1.726047983	-1.410055181	3.420120504	1.275883635	-0.868353235	-1.410055181	0.576185288	-1.184346037	0.350476143	-0.010658487	0.169908828	0.440759801	-0.462076776	0.576185288	0.892178089	-0.868353235	-0.462076776	0.169908828	0.215050657	-0.597502262
YNL037C	IDH1	-0.405835968	-0.425078766	-0.848420335	0.421604372	1.422229899	2.288155836	1.826328669	0.979645531	0.825703142	0.152205192	-0.732963544	-0.886905932	-0.848420335	-0.829177537	-0.213407982	-0.829177537	-0.906148731	-1.021605523	-0.155679586	-3.811811319	-1.752831869	0.556303962	1.210559114	1.326015906	1.114345121	1.191316316	0.979645531	-0.078708391	-0.790691939	-0.348107572	-0.09795119	0.0367484	0.479332768	0.152205192	0.460089969	0.267661983	0.806460344	-0.521292759	-1.098576717	-0.540535558	-0.059465593	0.614032358	0.748731948	-0.944634328	-1.752831869	-0.386593169	-0.425078766	-0.886905932	-1.367975897	-0.675235148	0.383118775	0.99888833	-0.059465593	1.075859524	1.027752528	0.979645531	0.363875976	1.037373927	-1.810560265	-0.559778356	-1.906774258	0.325390379	-0.117193989	-0.23265078	-0.155679586	1.114345121	0.748731948	0.86418874	0.190690789	0.460089969	0.460089969	0.594789559
