	chrom	start	end	gid	gname	tid	strand	biotype	byname.uniq	bygid.uniq
11424	chrX	106434	106718	YJL166W	QCR8	YJL166W	+	protein_coding	TRUE	TRUE
8132	chrVII	859063	859476	YGR183C	QCR9	YGR183C	-	protein_coding	TRUE	TRUE
7332	chrIX	134417	136108	YIL120W	QDR1	YIL120W	+	protein_coding	TRUE	TRUE
265	chrIX	132244	133872	YIL121W	QDR2	YIL121W	+	protein_coding	TRUE	TRUE
3543	chrII	321876	323945	YBR043C	QDR3	YBR043C	-	protein_coding	TRUE	TRUE
13300	chrVIII	246193	248337	YHR074W	QNS1	YHR074W	+	protein_coding	TRUE	TRUE
8159	chrIV	275148	276581	YDL103C	QRI1	YDL103C	-	protein_coding	TRUE	TRUE
14265	chrXII	552270	552605	YLR204W	QRI5	YLR204W	+	protein_coding	TRUE	TRUE
8772	chrIV	273653	274876	YDL104C	QRI7	YDL104C	-	protein_coding	TRUE	TRUE
9519	chrXVI	506697	509999	YPL022W	RAD1	YPL022W	+	protein_coding	TRUE	TRUE
10499	chrXIII	81481	82113	YML095C	RAD10	YML095C	-	protein_coding	TRUE	TRUE
10752	chrXIII	665845	667044	YMR201C	RAD14	YMR201C	-	protein_coding	TRUE	TRUE
6662	chrII	467248	469620	YBR114W	RAD16	YBR114W	+	protein_coding	TRUE	TRUE
13718	chrXV	1026843	1028048	YOR368W	RAD17	YOR368W	+	protein_coding	TRUE	TRUE
11106	chrIII	231500	232963	YCR066W	RAD18	YCR066W	+	protein_coding	TRUE	TRUE
13720	chrVII	1007671	1010766	YGR258C	RAD2	YGR258C	-	protein_coding	TRUE	TRUE
2576	chrV	81407	82603	YEL037C	RAD23	YEL037C	-	protein_coding	TRUE	TRUE
3715	chrV	536300	538279	YER173W	RAD24	YER173W	+	protein_coding	TRUE	TRUE
6961	chrX	497355	500612	YJR035W	RAD26	YJR035W	+	protein_coding	TRUE	TRUE
6707	chrXI	224727	225875	YKL113C	RAD27	YKL113C	-	protein_coding	TRUE	TRUE
13552	chrIV	501753	503273	YDR030C	RAD28	YDR030C	-	protein_coding	TRUE	TRUE
6000	chrV	527082	529418	YER171W	RAD3	YER171W	+	protein_coding	TRUE	TRUE
5349	chrIV	1303174	1305072	YDR419W	RAD30	YDR419W	+	protein_coding	TRUE	TRUE
7824	chrXIII	246895	247428	YML011C	RAD33	YML011C	-	protein_coding	TRUE	TRUE
14678	chrIV	1090433	1092511	YDR314C	RAD34	YDR314C	-	protein_coding	TRUE	TRUE
12766	chrV	500630	502894	YER162C	RAD4	YER162C	-	protein_coding	TRUE	TRUE
14666	chrXII	204991	208500	YLR032W	RAD5	YLR032W	+	protein_coding	TRUE	TRUE
6086	chrXIV	175410	179348	YNL250W	RAD50	YNL250W	+	protein_coding	TRUE	TRUE
4725	chrV	349980	351182	YER095W	RAD51	YER095W	+	protein_coding	TRUE	TRUE
699	chrXIII	212515	213930	YML032C	RAD52	YML032C	-	protein_coding	TRUE	TRUE
5735	chrXVI	261727	264192	YPL153C	RAD53	YPL153C	-	protein_coding	TRUE	TRUE
4856	chrVII	193707	196403	YGL163C	RAD54	YGL163C	-	protein_coding	TRUE	TRUE
5550	chrIV	598468	599688	YDR076W	RAD55	YDR076W	+	protein_coding	TRUE	TRUE
7487	chrIV	455201	456583	YDR004W	RAD57	YDR004W	+	protein_coding	TRUE	TRUE
3328	chrIV	344237	344953	YDL059C	RAD59	YDL059C	-	protein_coding	TRUE	TRUE
1879	chrVII	393986	394504	YGL058W	RAD6	YGL058W	+	protein_coding	TRUE	TRUE
9204	chrIV	474046	475989	YDR014W	RAD61	YDR014W	+	protein_coding	TRUE	TRUE
3893	chrX	532062	533759	YJR052W	RAD7	YJR052W	+	protein_coding	TRUE	TRUE
502	chrIV	899551	903480	YDR217C	RAD9	YDR217C	-	protein_coding	TRUE	TRUE
5939	chrVII	37617	38780	YGL246C	RAI1	YGL246C	-	protein_coding	TRUE	TRUE
1470	chrIV	295034	296329	YDL090C	RAM1	YDL090C	-	protein_coding	TRUE	TRUE
5136	chrXI	402568	403518	YKL019W	RAM2	YKL019W	+	protein_coding	TRUE	TRUE
2180	chrXIV	241689	244172	YNL216W	RAP1	YNL216W	+	protein_coding	TRUE	TRUE
3533	chrXV	515244	516173	YOR101W	RAS1	YOR101W	+	protein_coding	TRUE	TRUE
9481	chrXIV	439602	440570	YNL098C	RAS2	YNL098C	-	protein_coding	TRUE	TRUE
14259	chrXV	418630	421650	YOR048C	RAT1	YOR048C	-	protein_coding	TRUE	TRUE
6432	chrX	492378	496451	YJR033C	RAV1	YJR033C	-	protein_coding	TRUE	TRUE
10392	chrIV	856898	857953	YDR202C	RAV2	YDR202C	-	protein_coding	TRUE	TRUE
2992	chrXV	880965	882272	YOR301W	RAX1	YOR301W	+	protein_coding	TRUE	TRUE
2081	chrXII	296589	300251	YLR084C	RAX2	YLR084C	-	protein_coding	TRUE	TRUE
7579	chrIV	1491094	1492413	YDR527W	RBA50	YDR527W	+	protein_coding	TRUE	TRUE
5120	chrXVI	84509	85297	YPL246C	RBD2	YPL246C	-	protein_coding	TRUE	TRUE
5792	chrI	75043	76152	YAL036C	RBG1	YAL036C	-	protein_coding	TRUE	TRUE
3766	chrVII	843854	844960	YGR173W	RBG2	YGR173W	+	protein_coding	TRUE	TRUE
10712	chrIII	193297	194298	YCR036W	RBK1	YCR036W	+	protein_coding	TRUE	TRUE
1589	chrXV	820454	820774	YOR265W	RBL2	YOR265W	+	protein_coding	TRUE	TRUE
11900	chrIV	122216	123589	YDL189W	RBS1	YDL189W	+	protein_coding	TRUE	TRUE
516	chrXIII	814364	815311	YMR274C	RCE1	YMR274C	-	protein_coding	TRUE	TRUE
3292	chrVII	207033	208571	YGL158W	RCK1	YGL158W	+	protein_coding	TRUE	TRUE
2889	chrXII	634252	636084	YLR248W	RCK2	YLR248W	+	protein_coding	TRUE	TRUE
8397	chrXV	307938	309041	YOL010W	RCL1	YOL010W	+	protein_coding	TRUE	TRUE
7884	chrXI	153816	154451	YKL159C	RCN1	YKL159C	-	protein_coding	TRUE	TRUE
13760	chrXV	755328	756125	YOR220W	RCN2	YOR220W	+	protein_coding	TRUE	TRUE
7806	chrXIII	413982	416036	YMR075W	RCO1	YMR075W	+	protein_coding	TRUE	TRUE
12774	chrII	245906	246547	YBR005W	RCR1	YBR005W	+	protein_coding	TRUE	TRUE
11648	chrIV	454122	454754	YDR003W	RCR2	YDR003W	+	protein_coding	TRUE	TRUE
4605	chrX	50629	53151	YJL204C	RCY1	YJL204C	-	protein_coding	TRUE	TRUE
3340	chrII	383112	385988	YBR073W	RDH54	YBR073W	+	protein_coding	TRUE	TRUE
1989	chrIV	218680	219288	YDL135C	RDI1	YDL135C	-	protein_coding	TRUE	TRUE
3380	chrXV	849635	850054	YOR285W	RDL1	YOR285W	+	protein_coding	TRUE	TRUE
5228	chrXV	850280	850729	YOR286W	RDL2	YOR286W	+	protein_coding	TRUE	TRUE
5529	chrXV	1051290	1052930	YOR380W	RDR1	YOR380W	+	protein_coding	TRUE	TRUE
7628	chrIII	310958	313456	YCR106W	RDS1	YCR106W	+	protein_coding	TRUE	TRUE
11694	chrXVI	299888	301228	YPL133C	RDS2	YPL133C	-	protein_coding	TRUE	TRUE
10099	chrXVI	720637	720960	YPR094W	RDS3	YPR094W	+	protein_coding	TRUE	TRUE
5115	chrII	334386	336818	YBR049C	REB1	YBR049C	-	protein_coding	TRUE	TRUE
14060	chrXII	786442	787333	YLR329W	REC102	YLR329W	+	protein_coding	TRUE	TRUE
7751	chrVIII	412907	413455	YHR157W	REC104	YHR157W	+	protein_coding	TRUE	TRUE
3986	chrX	468555	469579	YJR021C	REC107	YJR021C	-	protein_coding	TRUE	TRUE
4626	chrXIII	536207	537609	YMR133W	REC114	YMR133W	+	protein_coding	TRUE	TRUE
3553	chrXVI	569336	571378	YPR007C	REC8	YPR007C	-	protein_coding	TRUE	TRUE
13368	chrXII	670340	672823	YLR263W	RED1	YLR263W	+	protein_coding	TRUE	TRUE
5418	chrX	23133	23729	YJL217W	REE1	YJL217W	+	protein_coding	TRUE	TRUE
8024	chrIV	848599	850200	YDR195W	REF2	YDR195W	+	protein_coding	TRUE	TRUE
13392	chrIV	497835	500879	YDR028C	REG1	YDR028C	-	protein_coding	TRUE	TRUE
96	chrII	337183	338199	YBR050C	REG2	YBR050C	-	protein_coding	TRUE	TRUE
6056	chrXII	896374	897672	YLR387C	REH1	YLR387C	-	protein_coding	TRUE	TRUE
10971	chrII	739841	741022	YBR267W	REI1	YBR267W	+	protein_coding	TRUE	TRUE
11301	chrIII	111916	112482	YCL001W	RER1	YCL001W	+	protein_coding	TRUE	TRUE
8784	chrII	241708	242568	YBR002C	RER2	YBR002C	-	protein_coding	TRUE	TRUE
13554	chrXV	730008	733457	YOR207C	RET1	YOR207C	-	protein_coding	TRUE	TRUE
13203	chrVI	250163	251803	YFR051C	RET2	YFR051C	-	protein_coding	TRUE	TRUE
13457	chrXVI	535018	535587	YPL010W	RET3	YPL010W	+	protein_coding	TRUE	TRUE
6478	chrXV	981828	984785	YOR346W	REV1	YOR346W	+	protein_coding	TRUE	TRUE
8741	chrXVI	232593	237107	YPL167C	REV3	YPL167C	-	protein_coding	TRUE	TRUE
3982	chrIX	87979	88716	YIL139C	REV7	YIL139C	-	protein_coding	TRUE	TRUE
9034	chrXII	259738	260547	YLR059C	REX2	YLR059C	-	protein_coding	TRUE	TRUE
6546	chrXII	364116	365330	YLR107W	REX3	YLR107W	+	protein_coding	TRUE	TRUE
13336	chrXV	180558	181427	YOL080C	REX4	YOL080C	-	protein_coding	TRUE	TRUE
11779	chrI	156754	158619	YAR007C	RFA1	YAR007C	-	protein_coding	TRUE	TRUE
9929	chrXIV	48287	49216	YNL312W	RFA2	YNL312W	+	protein_coding	TRUE	TRUE
7144	chrX	96161	96529	YJL173C	RFA3	YJL173C	-	protein_coding	TRUE	TRUE
5111	chrXV	749301	751886	YOR217W	RFC1	YOR217W	+	protein_coding	TRUE	TRUE
2564	chrX	567643	568704	YJR068W	RFC2	YJR068W	+	protein_coding	TRUE	TRUE
5615	chrXIV	86218	87240	YNL290W	RFC3	YNL290W	+	protein_coding	TRUE	TRUE
3551	chrXV	141584	142555	YOL094C	RFC4	YOL094C	-	protein_coding	TRUE	TRUE
11984	chrII	423765	424829	YBR087W	RFC5	YBR087W	+	protein_coding	TRUE	TRUE
6484	chrXV	843698	844630	YOR279C	RFM1	YOR279C	-	protein_coding	TRUE	TRUE
9766	chrII	338720	339352	YBR052C	RFS1	YBR052C	-	protein_coding	TRUE	TRUE
10638	chrII	182401	184125	YBL020W	RFT1	YBL020W	+	protein_coding	TRUE	TRUE
2392	chrXII	281019	281621	YLR073C	RFU1	YLR073C	-	protein_coding	TRUE	TRUE
10307	chrXII	507797	510232	YLR176C	RFX1	YLR176C	-	protein_coding	TRUE	TRUE
9541	chrXV	561170	564193	YOR127W	RGA1	YOR127W	+	protein_coding	TRUE	TRUE
10630	chrIV	1230167	1233196	YDR379W	RGA2	YDR379W	+	protein_coding	TRUE	TRUE
12079	chrXVI	754877	758128	YPR115W	RGC1	YPR115W	+	protein_coding	TRUE	TRUE
4923	chrII	732639	734639	YBR260C	RGD1	YBR260C	-	protein_coding	TRUE	TRUE
12281	chrVI	40421	42565	YFL047W	RGD2	YFL047W	+	protein_coding	TRUE	TRUE
7349	chrV	292066	292551	YER067W	RGI1	YER067W	+	protein_coding	TRUE	TRUE
2622	chrIX	247902	248396	YIL057C	RGI2	YIL057C	-	protein_coding	TRUE	TRUE
10261	chrXIII	624532	625167	YMR182C	RGM1	YMR182C	-	protein_coding	TRUE	TRUE
3455	chrIV	728259	730250	YDR137W	RGP1	YDR137W	+	protein_coding	TRUE	TRUE
3401	chrXII	275378	278626	YLR071C	RGR1	YLR071C	-	protein_coding	TRUE	TRUE
881	chrXV	521353	522282	YOR107W	RGS2	YOR107W	+	protein_coding	TRUE	TRUE
472	chrXI	365605	369117	YKL038W	RGT1	YKL038W	+	protein_coding	TRUE	TRUE
7162	chrIV	213351	215642	YDL138W	RGT2	YDL138W	+	protein_coding	TRUE	TRUE
1286	chrIII	167370	167999	YCR027C	RHB1	YCR027C	-	protein_coding	TRUE	TRUE
13	chrXVI	875368	875997	YPR165W	RHO1	YPR165W	+	protein_coding	TRUE	TRUE
6579	chrXIV	456565	457143	YNL090W	RHO2	YNL090W	+	protein_coding	TRUE	TRUE
1363	chrIX	139752	140447	YIL118W	RHO3	YIL118W	+	protein_coding	TRUE	TRUE
7534	chrXI	548216	549091	YKR055W	RHO4	YKR055W	+	protein_coding	TRUE	TRUE
778	chrXIV	299654	300649	YNL180C	RHO5	YNL180C	-	protein_coding	TRUE	TRUE
452	chrIX	255115	255867	YIL053W	RHR2	YIL053W	+	protein_coding	TRUE	TRUE
4700	chrXIV	326741	330073	YNL163C	RIA1	YNL163C	-	protein_coding	TRUE	TRUE
8427	chrII	158656	159693	YBL033C	RIB1	YBL033C	-	protein_coding	TRUE	TRUE
14524	chrXV	202696	204471	YOL066C	RIB2	YOL066C	-	protein_coding	TRUE	TRUE
12938	chrIV	1428354	1428980	YDR487C	RIB3	YDR487C	-	protein_coding	TRUE	TRUE
10225	chrXV	54595	55104	YOL143C	RIB4	YOL143C	-	protein_coding	TRUE	TRUE
703	chrII	727386	728102	YBR256C	RIB5	YBR256C	-	protein_coding	TRUE	TRUE
2249	chrII	547460	548194	YBR153W	RIB7	YBR153W	+	protein_coding	TRUE	TRUE
6622	chrXII	225426	228596	YLR039C	RIC1	YLR039C	-	protein_coding	TRUE	TRUE
6870	chrII	751356	757106	YBR275C	RIF1	YBR275C	-	protein_coding	TRUE	TRUE
927	chrXII	1041799	1042986	YLR453C	RIF2	YLR453C	-	protein_coding	TRUE	TRUE
12731	chrIII	172950	173440	YCR028C-A	RIM1	YCR028C-A	-	protein_coding	TRUE	TRUE
4501	chrVIII	51111	52988	YHL027W	RIM101	YHL027W	+	protein_coding	TRUE	TRUE
4864	chrXIII	546125	547237	YMR139W	RIM11	YMR139W	+	protein_coding	TRUE	TRUE
4744	chrXIII	565999	568182	YMR154C	RIM13	YMR154C	-	protein_coding	TRUE	TRUE
4285	chrVI	69115	74427	YFL033C	RIM15	YFL033C	-	protein_coding	TRUE	TRUE
4670	chrII	607652	608785	YBR192W	RIM2	YBR192W	+	protein_coding	TRUE	TRUE
4132	chrXV	839084	841069	YOR275C	RIM20	YOR275C	-	protein_coding	TRUE	TRUE
896	chrXIV	78659	80260	YNL294C	RIM21	YNL294C	-	protein_coding	TRUE	TRUE
8304	chrVIII	56649	58790	YHL024W	RIM4	YHL024W	+	protein_coding	TRUE	TRUE
4179	chrVII	414102	415730	YGL045W	RIM8	YGL045W	+	protein_coding	TRUE	TRUE
9790	chrXIII	397077	397796	YMR063W	RIM9	YMR063W	+	protein_coding	TRUE	TRUE
13783	chrXV	548792	550246	YOR119C	RIO1	YOR119C	-	protein_coding	TRUE	TRUE
10439	chrXIV	255353	256630	YNL207W	RIO2	YNL207W	+	protein_coding	TRUE	TRUE
13639	chrV	107260	107907	YEL024W	RIP1	YEL024W	+	protein_coding	TRUE	TRUE
8938	chrXIII	835326	836867	YMR283C	RIT1	YMR283C	-	protein_coding	TRUE	TRUE
2156	chrVIII	493896	496187	YHR197W	RIX1	YHR197W	+	protein_coding	TRUE	TRUE
7705	chrXII	70633	73146	YLL034C	RIX7	YLL034C	-	protein_coding	TRUE	TRUE
9066	chrXV	503552	504328	YOR095C	RKI1	YOR095C	-	protein_coding	TRUE	TRUE
5371	chrXVI	157842	159593	YPL208W	RKM1	YPL208W	+	protein_coding	TRUE	TRUE
1506	chrIV	852533	853972	YDR198C	RKM2	YDR198C	-	protein_coding	TRUE	TRUE
9220	chrII	298292	299950	YBR030W	RKM3	YBR030W	+	protein_coding	TRUE	TRUE
4497	chrIV	969990	971474	YDR257C	RKM4	YDR257C	-	protein_coding	TRUE	TRUE
6474	chrXII	417006	418109	YLR137W	RKM5	YLR137W	+	protein_coding	TRUE	TRUE
4575	chrXIII	763351	768039	YMR247C	RKR1	YMR247C	-	protein_coding	TRUE	TRUE
7411	chrXVI	594476	596296	YPR018W	RLF2	YPR018W	+	protein_coding	TRUE	TRUE
1527	chrIV	626708	628534	YDR091C	RLI1	YDR091C	-	protein_coding	TRUE	TRUE
12979	chrXVI	379120	381150	YPL089C	RLM1	YPL089C	-	protein_coding	TRUE	TRUE
6214	chrXII	166537	167136	YLR009W	RLP24	YLR009W	+	protein_coding	TRUE	TRUE
894	chrXIV	626174	627142	YNL002C	RLP7	YNL002C	-	protein_coding	TRUE	TRUE
1968	chrXI	193574	194866	YKL132C	RMA1	YKL132C	-	protein_coding	TRUE	TRUE
13873	chrIV	447984	449276	YDL001W	RMD1	YDL001W	+	protein_coding	TRUE	TRUE
14614	chrIV	966557	967822	YDR255C	RMD5	YDR255C	-	protein_coding	TRUE	TRUE
597	chrV	13720	14415	YEL072W	RMD6	YEL072W	+	protein_coding	TRUE	TRUE
7763	chrVI	246146	248134	YFR048W	RMD8	YFR048W	+	protein_coding	TRUE	TRUE
8098	chrVII	304333	306273	YGL107C	RMD9	YGL107C	-	protein_coding	TRUE	TRUE
13093	chrVII	582990	583892	YGR044C	RME1	YGR044C	-	protein_coding	TRUE	TRUE
711	chrXVI	503517	504242	YPL024W	RMI1	YPL024W	+	protein_coding	TRUE	TRUE
8882	chrV	59670	60851	YEL050C	RML2	YEL050C	-	protein_coding	TRUE	TRUE
11586	chrXII	432168	432773	YLR145W	RMP1	YLR145W	+	protein_coding	TRUE	TRUE
5142	chrVII	31910	32635	YGL250W	RMR1	YGL250W	+	protein_coding	TRUE	TRUE
6652	chrIV	1393336	1394574	YDR465C	RMT2	YDR465C	-	protein_coding	TRUE	TRUE
5461	chrXIII	741512	742735	YMR235C	RNA1	YMR235C	-	protein_coding	TRUE	TRUE
13120	chrXIII	392755	394788	YMR061W	RNA14	YMR061W	+	protein_coding	TRUE	TRUE
14482	chrVII	416146	417036	YGL044C	RNA15	YGL044C	-	protein_coding	TRUE	TRUE
3212	chrXIII	740266	741312	YMR234W	RNH1	YMR234W	+	protein_coding	TRUE	TRUE
12095	chrXIV	490317	491240	YNL072W	RNH201	YNL072W	+	protein_coding	TRUE	TRUE
4675	chrIV	1019368	1020420	YDR279W	RNH202	YDR279W	+	protein_coding	TRUE	TRUE
12037	chrXII	447982	448314	YLR154C	RNH203	YLR154C	-	protein_coding	TRUE	TRUE
8032	chrVII	1043819	1045480	YGR276C	RNH70	YGR276C	-	protein_coding	TRUE	TRUE
14299	chrXII	46714	47463	YLL046C	RNP1	YLL046C	-	protein_coding	TRUE	TRUE
10739	chrIII	70150	71367	YCL028W	RNQ1	YCL028W	+	protein_coding	TRUE	TRUE
11180	chrV	298950	301616	YER070W	RNR1	YER070W	+	protein_coding	TRUE	TRUE
11444	chrX	392404	393603	YJL026W	RNR2	YJL026W	+	protein_coding	TRUE	TRUE
4712	chrIX	238099	240708	YIL066C	RNR3	YIL066C	-	protein_coding	TRUE	TRUE
5665	chrVII	855264	856301	YGR180C	RNR4	YGR180C	-	protein_coding	TRUE	TRUE
2055	chrXIII	748262	749677	YMR239C	RNT1	YMR239C	-	protein_coding	TRUE	TRUE
9640	chrXVI	317641	318945	YPL123C	RNY1	YPL123C	-	protein_coding	TRUE	TRUE
9330	chrXV	364369	366882	YOR018W	ROD1	YOR018W	+	protein_coding	TRUE	TRUE
12388	chrVII	232450	234507	YGL144C	ROG1	YGL144C	-	protein_coding	TRUE	TRUE
599	chrVI	196833	199034	YFR022W	ROG3	YFR022W	+	protein_coding	TRUE	TRUE
8717	chrVII	182390	184084	YGL171W	ROK1	YGL171W	+	protein_coding	TRUE	TRUE
2732	chrVII	627806	631273	YGR070W	ROM1	YGR070W	+	protein_coding	TRUE	TRUE
5385	chrXII	862714	866784	YLR371W	ROM2	YLR371W	+	protein_coding	TRUE	TRUE
6797	chrXIII	664752	665522	YMR200W	ROT1	YMR200W	+	protein_coding	TRUE	TRUE
10767	chrII	676357	679221	YBR229C	ROT2	YBR229C	-	protein_coding	TRUE	TRUE
8333	chrXVI	679693	680799	YPR065W	ROX1	YPR065W	+	protein_coding	TRUE	TRUE
5299	chrII	44256	44918	YBL093C	ROX3	YBL093C	-	protein_coding	TRUE	TRUE
5069	chrXIII	782620	784281	YMR258C	ROY1	YMR258C	-	protein_coding	TRUE	TRUE
11462	chrX	555195	555572	YJR063W	RPA12	YJR063W	+	protein_coding	TRUE	TRUE
6480	chrXVI	577585	581196	YPR010C	RPA135	YPR010C	-	protein_coding	TRUE	TRUE
766	chrIV	769525	769938	YDR156W	RPA14	YDR156W	+	protein_coding	TRUE	TRUE
14434	chrXV	960987	965981	YOR341W	RPA190	YOR341W	+	protein_coding	TRUE	TRUE
5474	chrX	140437	141138	YJL148W	RPA34	YJL148W	+	protein_coding	TRUE	TRUE
591	chrXV	959202	960182	YOR340C	RPA43	YOR340C	-	protein_coding	TRUE	TRUE
10588	chrXIV	181361	182608	YNL248C	RPA49	YNL248C	-	protein_coding	TRUE	TRUE
2510	chrXV	738320	738532	YOR210W	RPB10	YOR210W	+	protein_coding	TRUE	TRUE
1801	chrXV	315813	316175	YOL005C	RPB11	YOL005C	-	protein_coding	TRUE	TRUE
5872	chrXV	612997	616671	YOR151C	RPB2	YOR151C	-	protein_coding	TRUE	TRUE
10718	chrIX	312905	313861	YIL021W	RPB3	YIL021W	+	protein_coding	TRUE	TRUE
14107	chrX	150961	151626	YJL140W	RPB4	YJL140W	+	protein_coding	TRUE	TRUE
3917	chrII	548362	549009	YBR154C	RPB5	YBR154C	-	protein_coding	TRUE	TRUE
2965	chrIV	1276654	1277169	YDR404C	RPB7	YDR404C	-	protein_coding	TRUE	TRUE
13980	chrXV	760825	761265	YOR224C	RPB8	YOR224C	-	protein_coding	TRUE	TRUE
7392	chrVII	374459	374827	YGL070C	RPB9	YGL070C	-	protein_coding	TRUE	TRUE
2133	chrVIII	387233	387445	YHR143W-A	RPC10	YHR143W-A	+	protein_coding	TRUE	TRUE
10839	chrIV	547978	548310	YDR045C	RPC11	YDR045C	-	protein_coding	TRUE	TRUE
11769	chrX	414285	414770	YJL011C	RPC17	YJL011C	-	protein_coding	TRUE	TRUE
3573	chrXIV	412771	413199	YNL113W	RPC19	YNL113W	+	protein_coding	TRUE	TRUE
5690	chrXI	175843	176481	YKL144C	RPC25	YKL144C	-	protein_coding	TRUE	TRUE
12871	chrXIV	347766	348521	YNL151C	RPC31	YNL151C	-	protein_coding	TRUE	TRUE
9116	chrXIV	634344	635297	YNR003C	RPC34	YNR003C	-	protein_coding	TRUE	TRUE
10179	chrXI	487770	488618	YKR025W	RPC37	YKR025W	+	protein_coding	TRUE	TRUE
7620	chrXVI	745828	746835	YPR110C	RPC40	YPR110C	-	protein_coding	TRUE	TRUE
2297	chrIV	183343	184611	YDL150W	RPC53	YDL150W	+	protein_coding	TRUE	TRUE
382	chrXVI	917077	919041	YPR190C	RPC82	YPR190C	-	protein_coding	TRUE	TRUE
5756	chrXIV	18001	19302	YNL330C	RPD3	YNL330C	-	protein_coding	TRUE	TRUE
9997	chrX	190374	191090	YJL121C	RPE1	YJL121C	-	protein_coding	TRUE	TRUE
11344	chrVIII	281495	282382	YHR088W	RPF1	YHR088W	+	protein_coding	TRUE	TRUE
6789	chrXI	591506	592540	YKR081C	RPF2	YKR081C	-	protein_coding	TRUE	TRUE
6914	chrII	395383	398277	YBR079C	RPG1	YBR079C	-	protein_coding	TRUE	TRUE
14375	chrV	523369	525759	YER169W	RPH1	YER169W	+	protein_coding	TRUE	TRUE
5641	chrIX	136654	137877	YIL119C	RPI1	YIL119C	-	protein_coding	TRUE	TRUE
7709	chrXII	282927	283592	YLR075W	RPL10	YLR075W	+	protein_coding	TRUE	TRUE
9636	chrXVI	731224	731748	YPR102C	RPL11A	YPR102C	-	protein_coding	TRUE	TRUE
11060	chrVII	648383	648907	YGR085C	RPL11B	YGR085C	-	protein_coding	TRUE	TRUE
8226	chrV	52721	53218	YEL054C	RPL12A	YEL054C	-	protein_coding	TRUE	TRUE
3735	chrIV	1301616	1302113	YDR418W	RPL12B	YDR418W	+	protein_coding	TRUE	TRUE
2184	chrIV	308424	309388	YDL082W	RPL13A	YDL082W	+	protein_coding	TRUE	TRUE
9404	chrXIII	550206	551207	YMR142C	RPL13B	YMR142C	-	protein_coding	TRUE	TRUE
1193	chrXI	431906	432720	YKL006W	RPL14A	YKL006W	+	protein_coding	TRUE	TRUE
11756	chrVIII	104277	105091	YHL001W	RPL14B	YHL001W	+	protein_coding	TRUE	TRUE
774	chrXII	201976	202590	YLR029C	RPL15A	YLR029C	-	protein_coding	TRUE	TRUE
2343	chrXIII	509734	510348	YMR121C	RPL15B	YMR121C	-	protein_coding	TRUE	TRUE
14193	chrIX	98527	99416	YIL133C	RPL16A	YIL133C	-	protein_coding	TRUE	TRUE
1358	chrXIV	493956	495001	YNL069C	RPL16B	YNL069C	-	protein_coding	TRUE	TRUE
8796	chrXI	109269	110129	YKL180W	RPL17A	YKL180W	+	protein_coding	TRUE	TRUE
2381	chrX	90786	91657	YJL177W	RPL17B	YJL177W	+	protein_coding	TRUE	TRUE
1239	chrXV	93395	94402	YOL120C	RPL18A	YOL120C	-	protein_coding	TRUE	TRUE
3991	chrXIV	63570	64562	YNL301C	RPL18B	YNL301C	-	protein_coding	TRUE	TRUE
3367	chrII	414186	415261	YBR084C-A	RPL19A	YBR084C-A	-	protein_coding	TRUE	TRUE
9000	chrII	168423	169376	YBL027W	RPL19B	YBL027W	+	protein_coding	TRUE	TRUE
11883	chrXVI	135790	136443	YPL220W	RPL1A	YPL220W	+	protein_coding	TRUE	TRUE
8171	chrVII	254641	255294	YGL135W	RPL1B	YGL135W	+	protein_coding	TRUE	TRUE
4214	chrXIII	753225	754220	YMR242C	RPL20A	YMR242C	-	protein_coding	TRUE	TRUE
4387	chrXV	900250	901194	YOR312C	RPL20B	YOR312C	-	protein_coding	TRUE	TRUE
8807	chrII	606270	607140	YBR191W	RPL21A	YBR191W	+	protein_coding	TRUE	TRUE
13467	chrXVI	406636	407539	YPL079W	RPL21B	YPL079W	+	protein_coding	TRUE	TRUE
1400	chrXII	263194	263948	YLR061W	RPL22A	YLR061W	+	protein_coding	TRUE	TRUE
2657	chrVI	64243	64932	YFL034C-A	RPL22B	YFL034C-A	-	protein_coding	TRUE	TRUE
6342	chrII	59822	60739	YBL087C	RPL23A	YBL087C	-	protein_coding	TRUE	TRUE
7253	chrV	396769	397653	YER117W	RPL23B	YER117W	+	protein_coding	TRUE	TRUE
14492	chrVII	437467	437934	YGL031C	RPL24A	YGL031C	-	protein_coding	TRUE	TRUE
6456	chrVII	787312	787779	YGR148C	RPL24B	YGR148C	-	protein_coding	TRUE	TRUE
13793	chrXV	80348	81190	YOL127W	RPL25	YOL127W	+	protein_coding	TRUE	TRUE
6775	chrXII	819312	820142	YLR344W	RPL26A	YLR344W	+	protein_coding	TRUE	TRUE
644	chrVII	555812	556672	YGR034W	RPL26B	YGR034W	+	protein_coding	TRUE	TRUE
5783	chrVIII	126521	127492	YHR010W	RPL27A	YHR010W	+	protein_coding	TRUE	TRUE
5522	chrIV	1401770	1402564	YDR471W	RPL27B	YDR471W	+	protein_coding	TRUE	TRUE
10594	chrVII	310967	311927	YGL103W	RPL28	YGL103W	+	protein_coding	TRUE	TRUE
8389	chrVI	223258	223437	YFR032C-A	RPL29	YFR032C-A	-	protein_coding	TRUE	TRUE
7728	chrVI	220507	221418	YFR031C-A	RPL2A	YFR031C-A	-	protein_coding	TRUE	TRUE
7908	chrIX	316768	317932	YIL018W	RPL2B	YIL018W	+	protein_coding	TRUE	TRUE
